parl_const,parliamentary_constituency_name,All Premises,All Matched Premises,SFBB availability (% premises),UFBB (100Mbit/s) availability (% premises),UFBB availability (% premises),Full Fibre availability (% premises),Gigabit availability (% premises),% of premises unable to receive 2Mbit/s,% of premises unable to receive 5Mbit/s,% of premises unable to receive 10Mbit/s,% of premises unable to receive 30Mbit/s,% of premises below the USO,% of premises with NGA,Number of premises with SFBB availability,Number of premises with UFBB (100Mbit/s) availability,Number of premises with UFBB availability,Number of premises unable to receive 2Mbit/s,Number of premises unable to receive 5Mbit/s,Number of premises unable to receive 10Mbit/s,Number of premises unable to receive 30Mbit/s,Number of premises with Full Fibre availability,Number of premises with Gigabit availability,Number of premises below the USO,Number of premises with NGA,Number of premises able to receive decent broadband from FWA,% of premises with 30<300Mbit/s download speed,% of premises with >=300Mbit/s download speed,% of premises able to receive decent broadband from FWA,% of premises with 0<2Mbit/s download speed,% of premises with 2<5Mbit/s download speed,% of premises with 5<10Mbit/s download speed,% of premises with 10<30Mbit/s download speed,Number of premises with 30<300Mbit/s download speed,Number of premises with >=300Mbit/s download speed,Number of premises with 0<2Mbit/s download speed,Number of premises with 2<5Mbit/s download speed,Number of premises with 5<10Mbit/s download speed,Number of premises with 10<30Mbit/s download speed
E14000810,MANSFIELD,53280,53105,98.7,88.5,85.9,9.7,9.7,0.0,0.1,0.2,1.0,0.0,99.3,52573,47158,45748,5,35,99,532,5153,5153,16,52904,0,12.8,85.9,0.0,0.0,0.1,0.1,0.8,6825,45748,5,30,64,433
E14000811,MEON VALLEY,44874,44628,92.3,60.9,58.7,8.8,8.8,0.4,1.3,2.3,7.2,0.6,97.1,41404,27337,26327,173,600,1044,3224,3935,3956,288,43565,0,33.6,58.7,0.0,0.4,1.0,1.0,4.9,15077,26327,173,427,444,2180
E14000812,MERIDEN,52382,51827,96.4,84.0,82.8,19.6,82.5,0.1,0.2,0.9,2.5,0.0,97.3,50506,44008,43392,33,125,485,1321,10293,43208,16,50972,0,13.6,82.8,0.0,0.1,0.2,0.7,1.6,7114,43392,33,92,360,836
E14000813,MID BEDFORDSHIRE,54468,53298,94.0,69.7,66.4,30.6,30.8,0.1,0.6,1.2,3.8,0.2,97.1,51209,37960,36165,75,316,669,2089,16680,16762,120,52907,1,27.6,66.4,0.0,0.1,0.4,0.6,2.6,15044,36165,75,241,353,1420
E14000814,MID DERBYSHIRE,39808,39691,97.2,64.4,57.6,20.9,20.9,0.3,0.4,0.5,2.5,0.0,99.2,38682,25656,22916,123,143,182,1009,8304,8304,6,39481,0,39.6,57.6,0.0,0.3,0.1,0.1,2.1,15766,22916,123,20,39,827
E14000815,MID DORSET AND NORTH POOLE,38581,38347,93.8,48.6,48.3,10.9,10.9,0.0,0.2,0.4,5.6,0.2,97.6,36200,18738,18621,13,76,158,2147,4190,4190,84,37662,22,45.6,48.3,0.1,0.0,0.2,0.2,5.2,17579,18621,13,63,82,1989
E14000816,MID NORFOLK,52033,51722,91.6,33.8,33.8,33.8,33.8,0.5,1.4,2.4,7.8,1.3,98.1,47671,17606,17604,254,739,1242,4051,17604,17604,655,51022,2,57.8,33.8,0.0,0.5,0.9,1.0,5.4,30067,17604,254,485,503,2809
E14000817,MID SUSSEX,52593,52287,96.1,48.7,47.2,46.0,46.0,0.0,0.2,0.6,3.3,0.3,98.8,50553,25614,24798,25,122,316,1734,24179,24179,169,51949,0,49.0,47.2,0.0,0.0,0.2,0.4,2.7,25755,24798,25,97,194,1418
E14000818,MID WORCESTERSHIRE,51102,50640,95.0,26.1,21.4,12.5,18.4,0.1,0.6,1.0,4.1,0.3,98.5,48562,13350,10942,69,313,527,2078,6385,9387,149,50321,0,73.6,21.4,0.0,0.1,0.5,0.4,3.0,37620,10942,69,244,214,1551
E14000819,MIDDLESBROUGH,46972,46806,97.2,91.6,91.2,5.6,5.6,0.1,0.5,1.0,2.4,0.0,97.3,45661,43037,42828,64,233,463,1145,2618,2618,14,45715,1110,6.0,91.2,2.4,0.1,0.4,0.5,1.5,2833,42828,64,169,230,682
E14000820,MIDDLESBROUGH SOUTH AND EAST CLEVELAND,46198,46061,95.9,84.4,84.3,6.0,6.0,0.2,0.7,1.5,3.8,0.2,97.8,44316,39003,38959,83,316,684,1745,2791,2791,102,45174,337,11.6,84.3,0.7,0.2,0.5,0.8,2.3,5357,38959,83,233,368,1061
E14000821,MILTON KEYNES NORTH,60645,60319,97.3,85.6,84.5,83.5,83.5,0.1,0.3,1.4,2.2,0.2,98.2,59006,51883,51269,46,161,825,1313,50613,50624,149,59528,1,12.8,84.5,0.0,0.1,0.2,1.1,0.8,7737,51269,46,115,664,488
E14000822,MILTON KEYNES SOUTH,62280,62119,98.7,93.1,91.9,91.2,91.2,0.0,0.3,0.5,1.1,0.1,99.1,61448,57999,57210,25,193,314,671,56815,56815,52,61738,0,6.8,91.9,0.0,0.0,0.3,0.2,0.6,4238,57210,25,168,121,357
E14000823,MITCHAM AND MORDEN,44411,44354,98.8,89.6,87.6,26.4,87.5,0.0,0.0,0.1,1.1,0.0,98.8,43860,39803,38888,0,21,51,494,11704,38879,0,43871,0,11.2,87.6,0.0,0.0,0.0,0.1,1.0,4972,38888,0,21,30,443
E14000824,MOLE VALLEY,43704,43536,93.9,49.9,48.4,11.5,11.5,0.1,0.4,1.0,5.7,0.6,99.1,41031,21823,21153,31,171,457,2505,5014,5014,260,43302,0,45.5,48.4,0.0,0.1,0.3,0.7,4.7,19878,21153,31,140,286,2048
E14000825,MORECAMBE AND LUNESDALE,45145,44962,98.3,68.6,59.6,14.8,14.8,0.1,0.2,0.3,1.3,0.1,99.4,44379,30977,26897,66,83,140,583,6666,6667,34,44882,1171,38.7,59.6,2.6,0.1,0.0,0.1,1.0,17482,26897,66,17,57,443
E14000826,MORLEY AND OUTWOOD,48741,48649,97.7,83.1,81.3,65.2,68.2,0.0,0.3,0.5,2.2,0.0,99.4,47600,40494,39604,9,145,244,1049,31774,33244,6,48431,89,16.4,81.3,0.2,0.0,0.3,0.2,1.7,7996,39604,9,136,99,805
E14000827,NEW FOREST EAST,42567,42350,92.5,37.2,31.7,4.3,4.4,0.4,0.8,1.5,7.0,0.7,98.3,39361,15830,13498,183,329,641,2989,1828,1870,290,41843,0,60.8,31.7,0.0,0.4,0.3,0.7,5.5,25863,13498,183,146,312,2348
E14000828,NEW FOREST WEST,45084,44803,93.7,18.1,18.1,18.0,18.0,0.4,0.7,1.2,5.7,0.7,99.1,42225,8152,8152,193,314,552,2578,8095,8095,294,44690,83,75.6,18.1,0.2,0.4,0.3,0.5,4.5,34073,8152,193,121,238,2026
E14000829,NEWARK,50831,50366,94.6,51.7,50.8,9.5,9.5,0.4,1.2,1.7,4.5,0.3,97.8,48070,26258,25819,193,585,873,2296,4834,4834,133,49712,23277,43.8,50.8,45.8,0.4,0.8,0.6,2.8,22251,25819,193,392,288,1423
E14000830,NEWBURY,51664,51379,97.0,76.2,71.6,34.3,67.9,0.0,0.5,0.7,2.5,0.2,98.1,50091,39343,36968,18,253,361,1288,17723,35075,87,50705,0,25.4,71.6,0.0,0.0,0.5,0.2,1.8,13123,36968,18,235,108,927
E14000831,NEWCASTLE UPON TYNE CENTRAL,47412,47020,94.4,87.3,85.0,45.2,45.2,0.0,0.0,0.1,4.8,0.0,94.5,44765,41395,40320,0,1,59,2255,21412,21414,20,44788,54,9.4,85.0,0.1,0.0,0.0,0.1,4.6,4445,40320,0,1,58,2196
E14000832,NEWCASTLE UPON TYNE EAST,45478,45217,96.8,75.3,70.8,25.5,25.5,0.0,0.0,0.2,2.6,0.0,97.0,44019,34236,32207,4,9,76,1198,11575,11575,0,44130,0,26.0,70.8,0.0,0.0,0.0,0.1,2.5,11812,32207,4,5,67,1122
E14000833,NEWCASTLE UPON TYNE NORTH,46518,46315,97.4,67.1,64.2,36.8,36.8,0.1,0.3,0.4,2.2,0.1,99.2,45295,31194,29867,58,140,184,1020,17123,17125,38,46140,1,33.2,64.2,0.0,0.1,0.2,0.1,1.8,15428,29867,58,82,44,836
E14000834,NEWCASTLE-UNDER-LYME,44478,43708,96.0,74.2,74.2,7.5,7.5,0.0,0.1,0.4,2.3,0.1,97.6,42686,33024,33022,5,52,167,1022,3329,3329,23,43406,76,21.7,74.2,0.2,0.0,0.1,0.3,1.9,9664,33022,5,47,115,855
E14000835,NEWTON ABBOT,46296,46059,92.3,42.8,42.7,7.6,7.6,0.3,1.2,2.0,7.1,0.3,97.9,42753,19820,19773,137,542,927,3306,3522,3522,158,45309,7224,49.6,42.7,15.6,0.3,0.9,0.8,5.1,22980,19773,137,405,385,2379
E14000836,"NORMANTON, PONTEFRACT AND CASTLEFORD",53997,53820,97.2,68.1,68.0,28.4,28.4,0.1,0.4,0.6,2.5,0.0,98.0,52492,36745,36725,36,241,337,1328,15312,15312,21,52916,1537,29.2,68.0,2.8,0.1,0.4,0.2,1.8,15767,36725,36,205,96,991
E14000837,NORTH CORNWALL,51574,50979,86.1,39.9,39.9,39.9,39.9,0.6,1.6,3.4,12.7,1.3,92.4,44420,20571,20570,303,833,1759,6559,20570,20570,672,47673,1433,46.2,39.9,2.8,0.6,1.0,1.8,9.3,23850,20570,303,530,926,4800
E14000838,NORTH DEVON,51857,51373,86.7,27.3,27.3,27.3,27.3,1.5,3.4,6.2,12.4,1.6,93.7,44948,14175,14175,774,1756,3213,6425,14175,14175,841,48603,27286,59.3,27.3,52.6,1.5,1.9,2.8,6.2,30773,14175,774,982,1457,3212
E14000839,NORTH DORSET,45616,45390,91.8,29.2,29.2,29.1,29.1,0.2,0.8,1.6,7.8,0.3,98.9,41853,13310,13309,106,354,739,3537,13282,13283,147,45111,4405,62.6,29.2,9.7,0.2,0.5,0.8,6.1,28544,13309,106,248,385,2798
E14000840,NORTH DURHAM,44268,44112,93.0,26.1,21.5,10.2,10.2,0.0,0.5,1.7,6.6,0.2,97.8,41189,11574,9529,4,218,731,2923,4537,4537,99,43297,100,71.5,21.5,0.2,0.0,0.5,1.2,5.0,31660,9529,4,214,513,2192
E14000841,NORTH EAST BEDFORDSHIRE,55735,54600,94.4,62.0,59.4,22.0,27.3,0.3,0.7,1.2,3.6,0.4,97.3,52610,34550,33082,157,389,660,1990,12258,15231,196,54242,273,35.0,59.4,0.5,0.3,0.4,0.5,2.4,19528,33082,157,232,271,1330
E14000842,NORTH EAST CAMBRIDGESHIRE,56520,56183,95.0,55.5,53.7,28.1,28.1,0.4,1.0,1.5,4.4,0.5,98.4,53691,31368,30335,208,549,844,2492,15909,15909,292,55606,75,41.3,53.7,0.1,0.4,0.6,0.5,2.9,23356,30335,208,341,295,1648
E14000843,NORTH EAST DERBYSHIRE,44880,44667,94.4,43.3,41.1,38.5,38.5,0.3,0.7,1.1,5.2,0.1,99.2,42345,19433,18461,153,325,513,2322,17283,17283,53,44530,0,53.2,41.1,0.0,0.3,0.4,0.4,4.0,23884,18461,153,172,188,1809
E14000844,NORTH EAST HAMPSHIRE,47177,46795,94.2,54.3,54.2,12.6,42.8,0.1,0.6,1.1,5.0,0.3,98.5,44443,25632,25575,64,297,534,2352,5928,20195,150,46453,1,40.0,54.2,0.0,0.1,0.5,0.5,3.9,18868,25575,64,233,237,1818
E14000845,NORTH EAST HERTFORDSHIRE,46546,46322,95.2,61.7,60.5,6.6,6.6,0.2,0.7,1.5,4.3,0.5,97.7,44299,28710,28165,87,308,688,2023,3077,3077,246,45455,50,34.7,60.5,0.1,0.2,0.5,0.8,2.9,16134,28165,87,221,380,1335
E14000846,NORTH EAST SOMERSET,43482,43286,92.7,66.0,61.4,40.5,40.6,0.2,0.4,1.1,6.9,0.3,95.9,40297,28685,26717,98,187,488,2989,17597,17638,131,41708,1,31.2,61.4,0.0,0.2,0.2,0.7,5.8,13580,26717,98,89,301,2501
E14000847,NORTH HEREFORDSHIRE,43081,42691,85.3,41.0,39.2,37.8,37.8,1.0,3.1,5.6,13.8,2.1,93.4,36755,17674,16898,427,1337,2430,5936,16293,16293,921,40251,2583,46.1,39.2,6.0,1.0,2.1,2.5,8.1,19857,16898,427,910,1093,3506
E14000848,NORTH NORFOLK,51232,50840,90.5,6.4,6.4,6.4,6.4,0.5,1.4,2.3,8.7,1.7,97.1,46365,3270,3270,268,697,1195,4475,3263,3263,895,49763,0,84.1,6.4,0.0,0.5,0.8,1.0,6.4,43095,3270,268,429,498,3280
E14000849,NORTH SHROPSHIRE,51440,51127,87.2,15.6,10.1,6.2,6.2,0.7,2.3,4.5,12.2,0.6,97.6,44842,8016,5176,382,1172,2308,6285,3175,3175,285,50198,37332,77.1,10.1,72.6,0.7,1.5,2.2,7.7,39666,5176,382,790,1136,3977
E14000850,NORTH SOMERSET,48501,48339,93.4,65.5,60.5,20.8,20.9,0.2,0.8,1.6,6.3,0.4,96.4,45305,31788,29326,91,404,782,3034,10083,10114,201,46743,0,32.9,60.5,0.0,0.2,0.6,0.8,4.6,15979,29326,91,313,378,2252
E14000851,NORTH SWINDON,53114,53073,95.9,86.1,83.1,47.6,47.6,0.0,1.0,1.6,4.0,0.3,96.2,50931,45740,44162,14,520,863,2142,25281,25281,185,51101,0,12.7,83.1,0.0,0.0,1.0,0.6,2.4,6769,44162,14,506,343,1279
E14000852,NORTH THANET,49828,49550,94.6,32.1,32.1,32.1,32.1,0.0,0.9,1.9,4.9,0.0,98.9,47128,15992,15992,17,439,933,2422,15981,15981,15,49291,11495,62.5,32.1,23.1,0.0,0.8,1.0,3.0,31136,15992,17,422,494,1489
E14000853,NORTH TYNESIDE,53922,53835,98.8,75.2,72.1,31.9,31.9,0.0,0.0,0.3,1.0,0.0,99.5,53291,40553,38868,0,18,164,544,17178,17179,11,53637,0,26.7,72.1,0.0,0.0,0.0,0.3,0.7,14423,38868,0,18,146,380
E14000854,NORTH WARWICKSHIRE,43332,43145,97.0,57.7,56.2,18.8,55.3,0.1,0.5,0.8,2.6,0.1,99.1,42028,24991,24369,54,195,332,1117,8137,23943,39,42940,0,40.8,56.2,0.0,0.1,0.3,0.3,1.8,17659,24369,54,141,137,785
E14000855,NORTH WEST CAMBRIDGESHIRE,64260,63657,96.5,60.8,57.7,43.9,43.9,0.2,0.6,0.9,2.5,0.3,98.6,62030,39096,37098,144,403,562,1627,28191,28191,182,63391,7,38.8,57.7,0.0,0.2,0.4,0.2,1.7,24932,37098,144,259,159,1065
E14000856,NORTH WEST DURHAM,47437,47215,94.1,47.6,45.5,45.2,45.2,0.6,1.0,1.6,5.4,0.4,99.0,44649,22603,21568,271,485,739,2566,21448,21448,184,46978,3,48.7,45.5,0.0,0.6,0.5,0.5,3.9,23081,21568,271,214,254,1827
E14000857,NORTH WEST HAMPSHIRE,51634,51383,93.1,53.5,51.1,19.5,50.5,0.2,0.9,2.1,6.4,0.8,97.4,48072,27643,26368,125,477,1059,3311,10057,26094,390,50274,0,42.0,51.1,0.0,0.2,0.7,1.1,4.4,21704,26368,125,352,582,2252
E14000858,NORTH WEST LEICESTERSHIRE,49148,48960,96.9,70.6,68.8,7.6,7.6,0.1,0.6,1.0,2.8,0.2,99.0,47606,34702,33799,71,307,508,1354,3752,3752,104,48653,0,28.1,68.8,0.0,0.1,0.5,0.4,1.7,13807,33799,71,236,201,846
E14000859,NORTH WEST NORFOLK,52788,52296,92.7,15.7,9.5,5.5,5.5,0.2,0.7,1.4,6.4,0.7,97.7,48925,8312,5005,118,360,761,3371,2903,2903,395,51578,0,83.2,9.5,0.0,0.2,0.5,0.8,4.9,43920,5005,118,242,401,2610
E14000860,NORTH WILTSHIRE,44379,44036,93.5,44.2,42.4,31.9,31.9,0.3,1.1,2.1,5.7,0.4,98.3,41501,19615,18819,121,486,935,2535,14141,14141,182,43614,113,51.1,42.4,0.3,0.3,0.8,1.0,3.6,22682,18819,121,365,449,1600
E14000861,NORTHAMPTON NORTH,40684,40307,98.6,92.9,92.4,18.9,92.4,0.0,0.0,0.1,0.5,0.0,98.6,40109,37792,37595,0,1,30,198,7687,37580,1,40134,0,6.2,92.4,0.0,0.0,0.0,0.1,0.4,2514,37595,0,1,29,168
E14000862,NORTHAMPTON SOUTH,48789,47618,97.0,86.0,85.6,53.1,85.5,0.0,0.0,0.1,0.6,0.0,97.1,47338,41972,41775,0,5,28,280,25907,41732,0,47394,1,11.4,85.6,0.0,0.0,0.0,0.0,0.5,5563,41775,0,5,23,252
E14000863,NORWICH NORTH,40444,40329,98.8,87.5,85.4,4.6,4.6,0.0,0.0,0.1,0.9,0.0,99.5,39971,35375,34543,2,9,29,358,1859,1859,5,40222,0,13.4,85.4,0.0,0.0,0.0,0.0,0.8,5428,34543,2,7,20,329
E14000864,NORWICH SOUTH,42783,42598,98.0,84.6,82.0,24.2,24.2,0.0,0.0,0.6,1.6,0.0,98.4,41921,36201,35101,0,2,240,677,10358,10358,0,42084,0,15.9,82.0,0.0,0.0,0.0,0.6,1.0,6820,35101,0,2,238,437
E14000865,NOTTINGHAM EAST,49287,49035,98.0,92.8,90.6,36.2,36.2,0.0,0.0,0.0,1.5,0.0,98.1,48306,45739,44673,0,0,14,729,17855,17855,0,48364,0,7.4,90.6,0.0,0.0,0.0,0.0,1.5,3633,44673,0,0,14,715
E14000866,NOTTINGHAM NORTH,45394,45308,99.4,95.6,95.1,20.7,20.7,0.0,0.1,0.1,0.4,0.0,99.6,45134,43376,43165,1,35,43,174,9376,9376,0,45226,0,4.3,95.1,0.0,0.0,0.1,0.0,0.3,1969,43165,1,34,8,131
E14000867,NOTTINGHAM SOUTH,49905,49737,96.7,89.4,87.0,40.4,40.4,0.0,0.1,0.6,3.0,0.0,96.8,48262,44591,43425,6,40,291,1475,20163,20163,4,48300,0,9.7,87.0,0.0,0.0,0.1,0.5,2.4,4837,43425,6,34,251,1184
E14000868,NUNEATON,45238,45055,98.7,81.6,80.9,18.5,81.3,0.1,0.4,0.4,0.9,0.0,99.2,44630,36897,36612,43,177,190,425,8348,36765,9,44885,0,17.7,80.9,0.0,0.1,0.3,0.0,0.5,8018,36612,43,134,13,235
E14000869,OLD BEXLEY AND SIDCUP,38422,38276,97.3,71.2,68.7,26.7,67.3,0.0,0.0,0.2,2.3,0.0,98.6,37385,27373,26406,2,17,74,891,10275,25843,0,37901,0,28.6,68.7,0.0,0.0,0.0,0.1,2.1,10979,26406,2,15,57,817
E14000870,OLDHAM EAST AND SADDLEWORTH,45223,45107,96.7,67.7,67.1,5.3,5.3,0.1,0.3,0.5,3.0,0.0,99.4,43750,30622,30341,56,128,208,1357,2380,2380,0,44974,0,29.7,67.1,0.0,0.1,0.2,0.2,2.5,13409,30341,56,72,80,1149
E14000871,OLDHAM WEST AND ROYTON,43411,43289,99.3,90.6,90.6,21.1,21.1,0.0,0.0,0.2,0.4,0.0,99.5,43098,39331,39321,0,0,69,191,9144,9159,1,43207,0,8.7,90.6,0.0,0.0,0.0,0.2,0.3,3777,39321,0,0,69,122
E14000872,ORPINGTON,40283,40165,96.1,89.1,89.0,57.2,89.0,0.1,0.8,1.3,3.6,0.1,97.9,38715,35909,35871,49,307,516,1450,23024,35871,56,39425,0,7.1,89.0,0.0,0.1,0.6,0.5,2.3,2844,35871,49,258,209,934
E14000873,OXFORD EAST,51913,51573,97.0,84.1,78.5,1.6,1.6,0.0,0.1,0.5,2.4,0.0,97.2,50348,43645,40736,0,30,242,1225,832,832,2,50440,0,18.5,78.5,0.0,0.0,0.1,0.4,1.9,9612,40736,0,30,212,983
E14000874,OXFORD WEST AND ABINGDON,49547,49148,97.7,83.4,78.6,6.2,6.2,0.0,0.1,0.1,1.5,0.0,98.5,48403,41319,38942,16,31,74,745,3085,3086,13,48796,0,19.1,78.6,0.0,0.0,0.0,0.1,1.4,9461,38942,16,15,43,671
E14000875,PENDLE,44207,43816,95.5,57.1,56.8,6.2,56.3,0.4,0.9,1.2,3.6,0.2,98.2,42216,25253,25090,169,385,545,1600,2752,24907,93,43421,23422,38.7,56.8,53.0,0.4,0.5,0.4,2.4,17126,25090,169,216,160,1055
E14000876,PENISTONE AND STOCKSBRIDGE,42549,42397,94.8,13.6,12.8,6.8,6.8,0.2,0.5,1.2,4.9,0.0,97.9,40318,5798,5465,79,218,520,2079,2904,2904,15,41636,0,81.9,12.8,0.0,0.2,0.3,0.7,3.7,34853,5465,79,139,302,1559
E14000877,PENRITH AND THE BORDER,45737,45098,81.2,10.4,9.0,7.2,7.2,3.5,6.8,9.5,17.4,2.7,94.5,37147,4776,4128,1597,3091,4353,7951,3278,3278,1257,43204,2635,72.2,9.0,5.8,3.5,3.3,2.8,7.9,33019,4128,1597,1494,1262,3598
E14000878,PETERBOROUGH,55636,55469,98.7,91.4,91.3,88.5,88.5,0.1,0.3,0.5,1.0,0.1,99.4,54890,50863,50823,54,171,280,579,49227,49227,52,55299,0,7.3,91.3,0.0,0.1,0.2,0.2,0.5,4067,50823,54,117,109,299
E14000879,"PLYMOUTH, MOOR VIEW",43793,43707,98.0,88.2,87.6,5.8,5.8,0.0,0.2,0.8,1.8,0.0,98.8,42921,38617,38345,4,68,336,786,2546,2547,9,43266,19187,10.4,87.6,43.8,0.0,0.1,0.6,1.0,4576,38345,4,64,268,450
E14000880,"PLYMOUTH, SUTTON AND DEVONPORT",54771,53855,95.3,87.5,85.3,3.4,3.4,0.0,0.2,1.0,3.0,0.0,95.5,52218,47929,46745,0,85,566,1637,1847,1847,0,52321,10570,10.0,85.3,19.3,0.0,0.2,0.9,2.0,5473,46745,0,85,481,1071
E14000881,POOLE,52372,51922,97.3,73.4,71.1,0.9,0.9,0.0,0.0,0.1,1.9,0.0,98.0,50951,38450,37229,0,3,51,971,450,458,6,51348,73,26.2,71.1,0.1,0.0,0.0,0.1,1.8,13722,37229,0,3,48,920
E14000882,POPLAR AND LIMEHOUSE,81634,81032,95.0,79.6,78.7,69.8,78.1,0.0,0.1,0.6,4.3,0.0,95.0,77529,65021,64221,0,53,470,3503,57009,63727,0,77550,0,16.3,78.7,0.0,0.0,0.1,0.5,3.7,13308,64221,0,53,417,3033
E14000883,PORTSMOUTH NORTH,44209,44139,98.4,95.3,92.9,7.2,7.2,0.0,0.2,0.5,1.5,0.0,98.4,43490,42112,41088,1,102,210,649,3161,3161,1,43522,0,5.4,92.9,0.0,0.0,0.2,0.2,1.0,2402,41088,1,101,108,439
E14000884,PORTSMOUTH SOUTH,51472,51283,96.2,93.4,91.0,38.4,38.4,0.0,0.0,0.2,3.4,0.0,96.4,49519,48096,46864,0,3,89,1764,19773,19773,1,49602,0,5.2,91.0,0.0,0.0,0.0,0.2,3.3,2655,46864,0,3,86,1675
E14000885,PRESTON,45790,45603,97.9,73.4,71.3,2.2,2.2,0.0,0.0,0.1,1.7,0.0,98.7,44810,33623,32670,0,3,64,793,1014,1014,3,45173,29277,26.5,71.3,63.9,0.0,0.0,0.1,1.6,12140,32670,0,3,61,729
E14000886,PUDSEY,44807,44675,98.8,89.1,87.6,69.3,86.4,0.0,0.0,0.1,0.9,0.0,99.5,44258,39918,39246,4,14,43,417,31069,38713,0,44567,9554,11.2,87.6,21.3,0.0,0.0,0.1,0.8,5012,39246,4,10,29,374
E14000887,PUTNEY,46400,46080,97.0,83.0,71.9,41.1,62.1,0.0,0.0,0.2,2.3,0.0,97.0,44991,38491,33384,0,4,82,1089,19088,28812,0,45012,1,25.0,71.9,0.0,0.0,0.0,0.2,2.2,11607,33384,0,4,78,1007
E14000888,RAYLEIGH AND WICKFORD,44314,44089,98.4,39.2,36.9,29.2,29.2,0.0,0.0,0.2,1.1,0.0,99.3,43599,17353,16348,1,20,70,490,12931,12931,16,43996,1,61.5,36.9,0.0,0.0,0.0,0.1,0.9,27251,16348,1,19,50,420
E14000889,READING EAST,52149,51473,96.7,85.3,81.5,6.1,79.2,0.0,0.0,0.1,2.0,0.0,96.9,50432,44493,42511,0,7,29,1041,3157,41289,22,50529,1438,15.2,81.5,2.8,0.0,0.0,0.0,1.9,7921,42511,0,7,22,1012
E14000890,READING WEST,48578,48432,98.8,89.6,86.4,22.6,84.4,0.0,0.2,0.4,0.9,0.0,99.0,47974,43540,41953,9,107,179,458,10985,41011,4,48072,0,12.4,86.4,0.0,0.0,0.2,0.1,0.6,6021,41953,9,98,72,279
E14000891,REDCAR,43726,43561,98.0,92.4,90.9,2.1,2.1,0.1,0.3,0.8,1.6,0.4,98.3,42845,40395,39761,23,138,352,716,930,930,158,42971,22,7.1,90.9,0.1,0.1,0.3,0.5,0.8,3084,39761,23,115,214,364
E14000892,REDDITCH,42348,42095,96.8,77.0,76.3,7.3,76.3,0.1,0.3,0.5,2.6,0.1,98.7,40985,32609,32315,22,109,195,1110,3092,32314,46,41814,0,20.5,76.3,0.0,0.1,0.2,0.2,2.2,8670,32315,22,87,86,915
E14000893,REIGATE,46448,46333,96.7,75.1,74.4,19.0,19.0,0.0,0.2,0.3,3.1,0.1,99.5,44915,34904,34554,18,86,154,1418,8822,8831,34,46221,0,22.3,74.4,0.0,0.0,0.1,0.1,2.7,10361,34554,18,68,68,1264
E14000894,RIBBLE VALLEY,50554,50229,93.1,54.3,53.9,29.5,29.7,0.4,1.3,2.3,6.2,0.4,98.5,47091,27436,27267,223,655,1144,3138,14930,15030,184,49781,33011,39.2,53.9,65.3,0.4,0.9,1.0,3.9,19824,27267,223,432,489,1994
E14000895,RICHMOND (YORKS),53013,52505,87.5,15.2,9.2,5.5,5.5,1.9,3.9,6.1,11.5,2.1,96.8,46394,8041,4868,1006,2093,3231,6111,2921,2921,1115,51293,16934,78.3,9.2,31.9,1.9,2.1,2.1,5.4,41526,4868,1006,1087,1138,2880
E14000896,RICHMOND PARK,54544,54412,97.7,85.8,83.0,14.0,81.4,0.0,0.0,0.2,2.1,0.0,98.0,53275,46778,45280,0,13,127,1137,7637,44382,4,53463,0,14.7,83.0,0.0,0.0,0.0,0.2,1.9,7995,45280,0,13,114,1010
E14000897,ROCHDALE,50261,49976,97.8,72.4,65.8,17.2,17.2,0.0,0.2,0.5,1.6,0.0,99.2,49163,36399,33069,16,86,247,813,8648,8648,16,49835,0,32.0,65.8,0.0,0.0,0.1,0.3,1.1,16094,33069,16,70,161,566
E14000898,ROCHESTER AND STROOD,52379,52068,95.1,73.4,68.2,15.3,15.3,0.1,0.5,1.4,4.3,0.2,97.5,49820,38432,35745,32,253,713,2248,8018,8018,117,51064,341,26.9,68.2,0.7,0.1,0.4,0.9,2.9,14075,35745,32,221,460,1535
E14000899,ROCHFORD AND SOUTHEND EAST,51942,51628,97.1,84.1,80.4,56.9,56.9,0.0,0.1,0.2,2.3,0.0,97.4,50448,43691,41764,1,39,86,1180,29550,29550,20,50582,0,16.7,80.4,0.0,0.0,0.1,0.1,2.1,8684,41764,1,38,47,1094
E14000900,ROMFORD,46158,45856,97.3,87.4,84.4,7.0,82.1,0.0,0.0,0.3,2.0,0.0,97.6,44923,40330,38961,8,9,122,933,3215,37907,15,45040,0,12.9,84.4,0.0,0.0,0.0,0.2,1.8,5962,38961,8,1,113,811
E14000901,ROMSEY AND SOUTHAMPTON NORTH,40475,40334,92.8,69.6,67.6,17.7,57.7,0.2,0.7,1.8,6.8,0.5,98.4,37573,28175,27343,85,271,718,2761,7155,23337,214,39820,0,25.3,67.6,0.0,0.2,0.5,1.1,5.0,10230,27343,85,186,447,2043
E14000902,ROSSENDALE AND DARWEN,48929,48601,94.4,53.9,48.1,9.7,9.7,0.1,0.7,1.1,5.0,0.2,98.4,46165,26397,23559,50,360,528,2436,4739,4744,99,48161,14886,46.2,48.1,30.4,0.1,0.6,0.3,3.9,22606,23559,50,310,168,1908
E14000903,ROTHER VALLEY,45696,45512,97.8,47.8,42.4,16.2,16.2,0.1,0.2,0.4,1.8,0.1,99.3,44678,21863,19390,26,84,200,834,7425,7425,53,45377,566,55.3,42.4,1.2,0.1,0.1,0.3,1.4,25288,19390,26,58,116,634
