parl_const,parliamentary_constituency_name,All Premises,All Matched Premises,SFBB availability (% premises),UFBB (100Mbit/s) availability (% premises),UFBB availability (% premises),Full Fibre availability (% premises),Gigabit availability (% premises),% of premises unable to receive 2Mbit/s,% of premises unable to receive 5Mbit/s,% of premises unable to receive 10Mbit/s,% of premises unable to receive 30Mbit/s,% of premises below the USO,% of premises with NGA,Number of premises with SFBB availability,Number of premises with UFBB (100Mbit/s) availability,Number of premises with UFBB availability,Number of premises unable to receive 2Mbit/s,Number of premises unable to receive 5Mbit/s,Number of premises unable to receive 10Mbit/s,Number of premises unable to receive 30Mbit/s,Number of premises with Full Fibre availability,Number of premises with Gigabit availability,Number of premises below the USO,Number of premises with NGA,Number of premises able to receive decent broadband from FWA,% of premises with 30<300Mbit/s download speed,% of premises with >=300Mbit/s download speed,% of premises able to receive decent broadband from FWA,% of premises with 0<2Mbit/s download speed,% of premises with 2<5Mbit/s download speed,% of premises with 5<10Mbit/s download speed,% of premises with 10<30Mbit/s download speed,Number of premises with 30<300Mbit/s download speed,Number of premises with >=300Mbit/s download speed,Number of premises with 0<2Mbit/s download speed,Number of premises with 2<5Mbit/s download speed,Number of premises with 5<10Mbit/s download speed,Number of premises with 10<30Mbit/s download speed
E14001028,WENTWORTH AND DEARNE,48489,48422,98.6,55.7,52.5,18.6,50,0,0.4,0.6,1.3,0,99.2,47811,27023,25475,0,183,284,611,9014,24223,7,48083,273,46.1,52.5,0.6,0,0.4,0.2,0.7,22336,25475,0,183,101,327
E14001029,WEST BROMWICH EAST,40352,40254,98.9,87,86.4,36.7,84.8,0,0,0.2,0.9,0,98.9,39893,35126,34856,15,16,62,361,14796,34227,9,39906,0,12.5,86.4,0,0,0,0.1,0.7,5037,34856,15,1,46,299
E14001030,WEST BROMWICH WEST,42807,42693,99.3,84.3,84.1,43.2,82,0,0.1,0.1,0.5,0,99.3,42488,36068,36011,2,38,61,205,18474,35086,3,42516,0,15.1,84.1,0,0,0.1,0.1,0.3,6477,36011,2,36,23,144
E14001031,WEST DORSET,53893,53781,93.8,35,34.7,34.5,34.5,0.2,0.7,1.4,6,0.3,98.1,50573,18849,18726,85,372,758,3208,18611,18611,182,52892,922,59.1,34.7,1.7,0.2,0.5,0.7,4.5,31847,18726,85,287,386,2450
E14001032,WEST HAM,74356,73891,98.4,92.5,89.1,57.2,85.5,0,0,0.3,0.9,0,98.4,73187,68744,66249,1,16,204,704,42518,63541,5,73197,0,9.3,89.1,0,0,0,0.3,0.7,6938,66249,1,15,188,500
E14001033,WEST LANCASHIRE,45497,45381,96.1,57.3,48.8,43.1,43.2,0.2,0.8,1.2,3.6,0,99,43732,26073,22181,112,359,538,1649,19590,19659,18,45034,10887,47.4,48.8,23.9,0.2,0.5,0.4,2.4,21551,22181,112,247,179,1111
E14001034,WEST SUFFOLK,56855,56748,96.9,53.9,51.6,37.8,50.2,0.2,0.4,0.6,2.9,0.2,99.4,55097,30645,29315,94,221,336,1651,21518,28519,117,56535,17,45.3,51.6,0,0.2,0.2,0.2,2.3,25782,29315,94,127,115,1315
E14001035,WEST WORCESTERSHIRE,48716,48476,93.2,36.2,29.3,28.9,28.9,0.3,1.1,2,6.3,0.3,98.5,45383,17620,14256,151,555,983,3093,14103,14103,162,47992,2274,63.9,29.3,4.7,0.3,0.8,0.9,4.3,31127,14256,151,404,428,2110
E14001036,WESTMINSTER NORTH,63432,62929,97.7,73.9,73,70.3,71,0,0,0,1.5,0,97.7,61953,46867,46288,0,0,3,976,44584,45035,8,61958,0,24.7,73,0,0,0,0,1.5,15665,46288,0,0,3,973
E14001037,WESTMORLAND AND LONSDALE,50142,49882,94.6,36.4,35.6,35.2,35.2,0.3,0.8,1.4,4.9,0.6,98.3,47420,18234,17853,149,385,683,2462,17650,17650,298,49308,19317,59,35.6,38.5,0.3,0.5,0.6,3.5,29567,17853,149,236,298,1779
E14001038,WESTON-SUPER-MARE,55510,55340,94.5,64.5,58.2,53.4,53.9,0.1,0.3,0.7,5.2,0.3,97.6,52470,35786,32313,40,159,391,2870,29626,29907,143,54151,0,36.3,58.2,0,0.1,0.2,0.4,4.5,20157,32313,40,119,232,2479
E14001039,WIGAN,51257,51228,98.3,89.6,88.8,12,86.5,0,0.1,0.4,1.6,0,99.3,50384,45923,45513,10,66,186,844,6138,44324,5,50919,23321,9.5,88.8,45.5,0,0.1,0.2,1.3,4871,45513,10,56,120,658
E14001040,WIMBLEDON,46479,46424,98.9,89.8,89.8,54.5,85.9,0,0,0.1,1,0,98.9,45963,41723,41717,0,11,65,461,25345,39908,1,45984,0,9.1,89.8,0,0,0,0.1,0.9,4246,41717,0,11,54,396
E14001041,WINCHESTER,45939,45832,95.1,61.8,61.8,10,61.7,0.3,0.6,1.1,4.7,0.2,98.7,43683,28374,28373,119,287,486,2149,4606,28351,88,45323,0,33.3,61.8,0,0.3,0.4,0.4,3.6,15310,28373,119,168,199,1663
E14001042,WINDSOR,49811,49699,97,79.1,76.6,39.7,75,0,0.1,0.4,2.8,0,98.2,48317,39386,38165,14,63,190,1382,19771,37370,20,48902,0,20.4,76.6,0,0,0.1,0.3,2.4,10152,38165,14,49,127,1192
E14001043,WIRRAL SOUTH,34866,34837,97.2,76.7,76.7,66.4,76.7,0.1,0.2,0.2,2.7,0,99.9,33907,26747,26747,47,60,74,930,23143,26746,1,34815,1,20.5,76.7,0,0.1,0,0,2.5,7160,26747,47,13,14,856
E14001044,WIRRAL WEST,33181,33156,96.1,46.4,46.4,39.6,46.4,0,0.1,0.3,3.8,0,99.2,31889,15381,15381,7,44,84,1267,13145,15380,2,32918,0,49.8,46.4,0,0,0.1,0.1,3.6,16508,15381,7,37,40,1183
E14001045,WITHAM,44441,44304,96,32.3,32.3,26.5,32.3,0.1,0.5,1,3.7,0.1,98.5,42645,14334,14334,55,215,448,1659,11765,14334,44,43759,18057,63.7,32.3,40.6,0.1,0.4,0.5,2.7,28311,14334,55,160,233,1211
E14001046,WITNEY,54663,54531,99.1,83.4,79.8,51.2,76.8,0,0,0.1,0.7,0.1,99.4,54150,45571,43615,11,27,70,381,27970,41957,46,54351,11,19.3,79.8,0,0,0,0.1,0.6,10535,43615,11,16,43,311
E14001047,WOKING,48485,48153,97.3,82,79,5,76.1,0,0.3,0.3,2,0,98.7,47174,39761,38289,1,150,165,979,2447,36906,20,47845,0,18.3,79,0,0,0.3,0,1.7,8885,38289,1,149,15,814
E14001048,WOKINGHAM,52652,52040,96.5,74.6,70.5,23.2,67.6,0,0.1,0.3,2.3,0,97.3,50820,39256,37136,3,78,170,1220,12201,35569,26,51215,2868,26,70.5,5.4,0,0.1,0.2,2,13684,37136,3,75,92,1050
E14001049,WOLVERHAMPTON NORTH EAST,41777,41745,99.4,94,93.4,29,92.6,0,0,0,0.6,0,99.5,41510,39285,39029,0,0,4,235,12123,38693,7,41570,91,5.9,93.4,0.2,0,0,0,0.6,2481,39029,0,0,4,231
E14001050,WOLVERHAMPTON SOUTH EAST,43321,43209,98.9,92.2,91.6,32.7,88.3,0,0,0,0.9,0.1,99.3,42829,39958,39690,0,0,8,380,14147,38258,32,43020,493,7.2,91.6,1.1,0,0,0,0.9,3139,39690,0,0,8,372
E14001051,WOLVERHAMPTON SOUTH WEST,40384,40101,97.5,94.2,92.6,47,91.6,0,0,0,1.8,0,97.6,39389,38032,37402,0,0,3,712,18988,37008,5,39410,5480,4.9,92.6,13.6,0,0,0,1.8,1987,37402,0,0,3,709
E14001052,WORCESTER,49577,49383,98.8,56.2,51.5,47,47,0,0,0,0.8,0,99.2,48984,27854,25524,0,0,3,399,23292,23292,10,49203,1,47.3,51.5,0,0,0,0,0.8,23460,25524,0,0,3,396
E14001053,WORKINGTON,41591,41468,93.9,5.3,5.3,5.3,5.3,0.9,1.4,2.1,5.8,0.4,99,39039,2220,2220,378,594,888,2429,2220,2220,149,41159,1597,88.5,5.3,3.8,0.9,0.5,0.7,3.7,36819,2220,378,216,294,1541
E14001054,WORSLEY AND ECCLES SOUTH,50258,50198,98.8,96.4,96.4,90,96.4,0,0.2,0.6,1.1,0,99,49666,48454,48454,16,81,284,532,45230,48453,4,49768,0,2.4,96.4,0,0,0.1,0.4,0.5,1212,48454,16,65,203,248
E14001055,WORTHING WEST,50193,50146,99.1,80.5,75.9,64.2,73.1,0,0,0,0.8,0,99.9,49722,40429,38083,0,0,2,424,32240,36669,4,50126,0,23.2,75.9,0,0,0,0,0.8,11639,38083,0,0,2,422
E14001056,WYCOMBE,48391,48223,98.1,71.5,64.3,43.4,59,0,0.2,0.3,1.6,0.1,99.5,47458,34585,31112,15,75,137,765,21020,28551,55,48165,6,33.8,64.3,0,0,0.1,0.1,1.3,16346,31112,15,60,62,628
E14001057,WYRE AND PRESTON NORTH,47144,47012,96.5,67.4,66.4,45.9,65.6,0.1,0.3,0.7,3.3,0.1,98.7,45472,31787,31325,50,137,336,1540,21643,30919,26,46550,18076,30,66.4,38.3,0.1,0.2,0.4,2.6,14147,31325,50,87,199,1204
E14001058,WYRE FOREST,48894,48679,97.3,55.7,55.7,10.3,55.4,0.1,0.3,0.5,2.3,0.1,99.3,47557,27255,27255,49,136,250,1122,5020,27064,69,48549,1670,41.5,55.7,3.4,0.1,0.2,0.2,1.8,20302,27255,49,87,114,872
E14001059,WYTHENSHAWE AND SALE EAST,50436,50380,97.8,92.2,91.5,38.9,90.2,0,0.3,1.2,2.1,0,98.3,49311,46509,46130,17,161,598,1069,19597,45482,1,49577,53,6.3,91.5,0.1,0,0.3,0.9,0.9,3181,46130,17,144,437,471
E14001060,YEOVIL,55838,55507,93.2,46.4,46.4,46.4,46.4,0.3,1.1,1.8,6.2,0.2,98.1,52060,25929,25929,161,627,1011,3447,25929,25929,103,54782,13,46.8,46.4,0,0.3,0.8,0.7,4.4,26131,25929,161,466,384,2436
E14001061,YORK CENTRAL,52421,52286,95,87.5,84.3,57.5,81.4,0,0.1,0.5,4.8,0,95.1,49774,45888,44166,0,39,272,2512,30152,42693,1,49873,602,10.7,84.3,1.1,0,0.1,0.4,4.3,5608,44166,0,39,233,2240
E14001062,YORK OUTER,44105,44031,94.5,61.8,58.7,46.1,56.3,0.1,0.3,1,5.3,0,98.3,41674,27235,25893,42,150,422,2357,20314,24828,22,43357,3105,35.8,58.7,7,0.1,0.2,0.6,4.4,15781,25893,42,108,272,1935
N06000001,BELFAST EAST,49615,49274,98.2,95.5,95.5,90.1,95.3,0,0.3,0.4,1.1,0.2,98.6,48722,47360,47360,11,142,203,552,44708,47263,82,48913,0,2.7,95.5,0,0,0.3,0.1,0.7,1362,47360,11,131,61,349
N06000002,BELFAST NORTH,54463,54075,98.1,95.2,95.2,89.6,95.1,0,0.1,0.4,1.2,0,98.3,53433,51846,51845,17,47,207,642,48825,51811,6,53515,1,2.9,95.2,0,0,0.1,0.3,0.8,1588,51845,17,30,160,435
N06000003,BELFAST SOUTH,59738,59327,98.3,94.1,94.1,86.1,93.8,0,0.1,0.2,1,0.1,98.4,58748,56236,56236,3,44,92,579,51419,56056,55,58811,0,4.2,94.1,0,0,0.1,0.1,0.8,2512,56236,3,41,48,487
N06000004,BELFAST WEST,43051,42866,99,93.9,93.9,88.4,93.8,0,0,0.1,0.6,0,99.2,42616,40437,40436,7,21,39,250,38077,40373,1,42716,0,5.1,93.9,0,0,0,0,0.5,2180,40436,7,14,18,211
N06000005,EAST ANTRIM,43238,42837,95.2,89.6,89.6,89.3,89.6,1,1.6,1.9,3.8,0.3,98.9,41174,38745,38745,452,681,823,1663,38629,38745,131,42762,0,5.6,89.6,0,1,0.5,0.3,1.9,2429,38745,452,229,142,840
N06000006,EAST LONDONDERRY,50445,49432,91.2,81.2,81.2,81.2,81.2,1.7,2.6,3.4,6.8,1.7,97.5,45996,40977,40977,835,1293,1730,3436,40975,40976,840,49206,26,9.9,81.2,0.1,1.7,0.9,0.9,3.4,5019,40977,835,458,437,1706
N06000007,FERMANAGH AND SOUTH TYRONE,50593,50066,84.2,67.7,67.7,67.7,67.7,4.2,6.5,8.8,14.8,4.3,98.5,42595,34245,34245,2115,3298,4443,7471,34245,34245,2163,49837,0,16.5,67.7,0,4.2,2.3,2.3,6,8350,34245,2115,1183,1145,3028
N06000008,FOYLE,46880,46823,97.9,92.7,92.7,89.4,92.7,0.4,0.5,0.7,2,0.1,99.4,45898,43466,43466,175,241,347,925,41931,43460,44,46581,19,5.2,92.7,0,0.4,0.1,0.2,1.2,2432,43466,175,66,106,578
N06000009,LAGAN VALLEY,50257,50077,96.6,87.9,87.9,84.9,87.9,0.2,0.7,1.2,3.1,0.3,99.5,48537,44158,44158,99,357,616,1540,42679,44157,165,50005,0,8.7,87.9,0,0.2,0.5,0.5,1.8,4379,44158,99,258,259,924
N06000010,MID ULSTER,43355,42940,89.1,77.2,77.2,77.2,77.2,1.7,3.4,5.1,9.9,2,97.7,38628,33471,33471,758,1456,2220,4312,33471,33471,868,42346,0,11.9,77.2,0,1.7,1.6,1.8,4.8,5157,33471,758,698,764,2092
N06000011,NEWRY AND ARMAGH,51109,50572,89,74.6,74.6,74.6,74.6,1.6,3.1,4.4,10,2,98,45465,38141,38141,804,1577,2269,5107,38141,38141,1034,50108,0,14.3,74.6,0,1.6,1.5,1.4,5.6,7324,38141,804,773,692,2838
N06000012,NORTH ANTRIM,52007,51389,92.1,81.3,81.3,81.3,81.3,1.2,2.4,3.4,6.7,0.8,98.3,47895,42266,42266,603,1251,1752,3494,42264,42266,422,51103,23,10.8,81.3,0,1.2,1.2,1,3.3,5629,42266,603,648,501,1742
N06000013,NORTH DOWN,45128,45036,98.3,92,92,91,92,0.1,0.3,0.5,1.5,0.1,99.8,44365,41540,41540,64,128,218,671,41068,41532,24,45017,1,6.3,92,0,0.1,0.1,0.2,1,2825,41540,64,64,90,453
N06000014,SOUTH ANTRIM,46433,45984,88.6,80,79.9,79.5,79.9,2.2,4.1,5.1,10.4,1.3,98.5,41154,37145,37122,1023,1887,2387,4830,36933,37103,614,45726,0,8.7,79.9,0,2.2,1.9,1.1,5.3,4032,37122,1023,864,500,2443
N06000015,SOUTH DOWN,48947,48206,92.2,83.9,83.9,83.9,83.9,1.1,2.3,3.2,6.3,1.4,97.6,45138,41049,41049,534,1119,1573,3068,41049,41049,684,47764,0,8.4,83.9,0,1.1,1.2,0.9,3.1,4089,41049,534,585,454,1495
N06000016,STRANGFORD,44145,43896,92.2,83.9,83.9,83.9,83.9,0.9,1.9,3.4,7.3,1,99.3,40691,37037,37037,383,836,1485,3205,37026,37035,439,43839,0,8.3,83.9,0,0.9,1,1.5,3.9,3654,37037,383,453,649,1720
N06000017,UPPER BANN,57336,57232,96.3,88.4,88.4,88.4,88.4,0.3,0.5,0.8,3.5,0.2,99.7,55209,50657,50657,149,301,448,2023,50657,50657,106,57150,0,7.9,88.4,0,0.3,0.3,0.3,2.7,4552,50657,149,152,147,1575
N06000018,WEST TYRONE,41910,41446,89.4,77.5,77.5,77.5,77.5,3,4.6,5.7,9.5,3.2,98.2,37475,32482,32482,1257,1910,2383,3971,32481,32482,1325,41150,109,11.9,77.5,0.3,3,1.6,1.1,3.8,4993,32482,1257,653,473,1588
S14000001,ABERDEEN NORTH,58136,57940,95.6,83.3,80.3,75.6,75.6,0,0,0.2,4.1,0,96.3,55580,48431,46675,2,11,126,2360,43924,43924,7,55977,0,15.3,80.3,0,0,0,0.2,3.8,8905,46675,2,9,115,2234
S14000002,ABERDEEN SOUTH,53871,53736,96.7,77.2,75.9,74.8,74.8,0.1,0.2,0.3,3.1,0.1,98.3,52080,41566,40887,30,86,149,1656,40289,40289,40,52937,0,20.8,75.9,0,0.1,0.1,0.1,2.8,11193,40887,30,56,63,1507
S14000003,AIRDRIE AND SHOTTS,41576,41498,97.4,76.7,76.7,18.2,75.2,0,0.3,0.6,2.4,0.2,99.3,40507,31890,31888,20,140,270,991,7548,31251,78,41269,0,20.7,76.7,0,0,0.3,0.3,1.7,8619,31888,20,120,130,721
S14000004,ANGUS,47291,47114,87.3,22.3,22.3,22.3,22.3,1.2,3.1,6.3,12.4,1.9,95.1,41268,10544,10544,549,1457,3001,5846,10544,10544,905,44952,0,65,22.3,0,1.2,1.9,3.3,6,30724,10544,549,908,1544,2845
S14000005,ARGYLL AND BUTE,57002,56097,80.6,4,4,4,4,2.8,5,8.8,17.8,4.8,89.8,45937,2289,2289,1621,2843,5022,10160,2288,2289,2747,51175,0,76.6,4,0,2.8,2.1,3.8,9,43648,2289,1621,1222,2179,5138
S14000006,"AYR, CARRICK AND CUMNOCK",48683,48531,96.2,56.6,55.2,42.2,54.3,0.3,0.9,1.5,3.5,0.5,98.9,46834,27565,26853,169,424,739,1697,20535,26427,245,48165,0,41,55.2,0,0.3,0.5,0.6,2,19981,26853,169,255,315,958
S14000007,BANFF AND BUCHAN,47229,46980,84.9,10.7,10.7,10.7,10.7,1.7,4.2,7.9,14.5,1.9,94.9,40120,5034,5034,796,1985,3741,6860,5034,5034,874,44808,0,74.3,10.7,0,1.7,2.5,3.7,6.6,35086,5034,796,1189,1756,3119
S14000008,"BERWICKSHIRE, ROXBURGH AND SELKIRK",54751,54287,85.9,24,21.4,19.5,19.5,1.6,3.8,6.7,13.3,2.4,94.8,47026,13114,11716,864,2060,3665,7261,10683,10683,1323,51902,10143,64.5,21.4,18.5,1.6,2.2,2.9,6.6,35310,11716,864,1196,1605,3596
S14000009,"CAITHNESS, SUTHERLAND AND EASTER ROSS",30127,29604,78.1,4,4,4,4,2.4,4.9,9,20.2,2.8,92.2,23533,1200,1200,708,1489,2718,6071,1200,1200,858,27764,3093,74.1,4,10.3,2.4,2.6,4.1,11.1,22333,1200,708,781,1229,3353
S14000010,CENTRAL AYRSHIRE,45598,45446,96.6,75.5,75.5,37.6,75.4,0.2,0.5,1,3.1,0.2,99.1,44028,34445,34442,88,242,467,1418,17147,34400,87,45200,0,21,75.5,0,0.2,0.3,0.5,2.1,9586,34442,88,154,225,951
S14000011,"COATBRIDGE, CHRYSTON AND BELLSHILL",47037,46951,98.4,87.4,86.5,26.5,85.7,0.1,0.5,0.6,1.4,0,98.8,46294,41119,40667,42,244,297,657,12463,40300,22,46479,0,12,86.5,0,0.1,0.4,0.1,0.8,5627,40667,42,202,53,360
S14000012,"CUMBERNAULD, KILSYTH AND KIRKINTILLOCH EAST",43205,43164,97.3,84.5,83.5,33.1,82.7,0.2,0.4,1,2.6,0.1,99.3,42021,36505,36065,72,176,426,1143,14298,35731,39,42892,0,13.8,83.5,0,0.2,0.2,0.6,1.7,5956,36065,72,104,250,717
S14000013,DUMFRIES AND GALLOWAY,54392,54096,88.8,22.6,22.6,22.6,22.6,1.2,2.9,5.1,10.7,1.9,96.9,48293,12316,12316,674,1577,2766,5803,12316,12316,1054,52701,0,66.1,22.6,0,1.2,1.7,2.2,5.6,35977,12316,674,903,1189,3037
S14000014,"DUMFRIESSHIRE, CLYDESDALE AND TWEEDDALE",46114,45861,88.4,23.7,23.7,23.7,23.7,1.3,2.7,5.2,11,2,96.4,40780,10924,10924,582,1251,2384,5081,10923,10923,902,44453,10,64.7,23.7,0,1.3,1.5,2.5,5.8,29856,10924,582,669,1133,2697
S14000015,DUNDEE EAST,44770,44736,96.8,86.3,85.1,22.6,84.2,0.2,0.5,1,3.1,0.1,99,43327,38631,38106,72,225,453,1409,10105,37693,46,44317,0,11.7,85.1,0,0.2,0.3,0.5,2.1,5221,38106,72,153,228,956
S14000016,DUNDEE WEST,50111,50036,98.1,91.2,90,74.5,88.8,0.1,0.2,0.4,1.8,0.1,99,49158,45710,45086,47,88,211,878,37333,44503,28,49615,0,8.1,90,0,0.1,0.1,0.2,1.3,4072,45086,47,41,123,667
S14000017,DUNFERMLINE AND WEST FIFE,51628,51462,97.1,61.2,61.2,60.6,60.7,0.3,0.7,1,2.6,0.2,99.4,50115,31602,31590,133,363,504,1347,31294,31315,127,51317,0,35.9,61.2,0,0.3,0.4,0.3,1.6,18525,31590,133,230,141,843
S14000018,EAST DUNBARTONSHIRE,38232,38193,97.5,87.3,86.6,25.7,85.7,0,0.1,0.3,2.4,0,98.5,37264,33389,33113,4,34,99,929,9814,32781,10,37673,0,10.9,86.6,0,0,0.1,0.2,2.2,4151,33113,4,30,65,830
S14000019,"EAST KILBRIDE, STRATHAVEN AND LESMAHAGOW",51320,51249,96.4,76.1,76.1,23.1,76,0.4,0.9,1.7,3.5,0.2,98.5,49452,39077,39076,183,441,885,1797,11873,39019,94,50563,0,20.2,76.1,0,0.4,0.5,0.9,1.8,10376,39076,183,258,444,912
S14000020,EAST LOTHIAN,50664,50517,93.9,56.7,56.7,56.7,56.7,0.4,1.2,2,5.9,0.3,97.8,47551,28745,28745,192,593,1037,2966,28743,28745,138,49562,17248,37.1,56.7,34,0.4,0.8,0.9,3.8,18806,28745,192,401,444,1929
S14000021,EAST RENFREWSHIRE,41961,41831,96.4,77.9,77.5,25.2,76.6,0.1,0.2,0.6,3.3,0.1,98.8,40457,32706,32514,29,64,261,1374,10580,32156,56,41458,0,18.9,77.5,0,0.1,0.1,0.5,2.7,7943,32514,29,35,197,1113
S14000022,EDINBURGH EAST,60204,59920,96.4,86.7,86,71.9,85.4,0,0.1,0.8,3.1,0,96.4,58034,52206,51773,6,48,459,1886,43285,51426,0,58066,0,10.4,86,0,0,0.1,0.7,2.4,6261,51773,6,42,411,1427
S14000023,EDINBURGH NORTH AND LEITH,71844,71775,97.8,88.2,87,50.1,84.6,0,0,0.1,2.1,0,97.8,70260,63384,62531,0,14,98,1515,35994,60809,0,70287,4,10.8,87,0,0,0,0.1,2,7729,62531,0,14,84,1417
S14000024,EDINBURGH SOUTH,44755,44723,98.7,93,92,64.7,91.2,0,0,0.2,1.2,0,99,44176,41622,41163,0,12,80,547,28943,40833,1,44307,0,6.7,92,0,0,0,0.2,1,3013,41163,0,12,68,467
S14000025,EDINBURGH SOUTH WEST,56194,56061,97.5,95,93.1,70.9,91.3,0.1,0.2,0.2,2.2,0,98.1,54815,53373,52322,62,86,131,1246,39859,51278,11,55108,0,4.4,93.1,0,0.1,0,0.1,2,2493,52322,62,24,45,1115
S14000026,EDINBURGH WEST,47955,47914,98,90.3,89.5,80.7,88.9,0.1,0.5,0.8,1.9,0,99,47001,43282,42918,37,221,377,913,38720,42647,19,47476,0,8.5,89.5,0,0.1,0.4,0.3,1.1,4083,42918,37,184,156,536
S14000027,NA H-EILEANAN AN IAR,16943,15655,76.9,5.2,5.2,5.2,5.2,2.2,3.4,5.2,15.5,3.5,88.8,13030,877,877,379,570,874,2625,877,877,595,15047,0,71.7,5.2,0,2.2,1.1,1.8,10.3,12153,877,379,191,304,1751
S14000028,FALKIRK,52176,52132,97.2,87,87,14.4,86.6,0.1,0.3,0.6,2.7,0.1,98.8,50710,45387,45386,41,144,314,1422,7515,45183,45,51557,0,10.2,87,0,0.1,0.2,0.3,2.1,5324,45386,41,103,170,1108
S14000029,GLASGOW CENTRAL,64821,63752,90.3,67.8,63.7,40,55.4,0,0,0,8,0,90.6,58564,43923,41260,0,5,20,5188,25896,35907,2,58760,0,26.7,63.7,0,0,0,0,8,17304,41260,0,5,15,5168
S14000030,GLASGOW EAST,48734,48666,98.9,85.8,83.8,67.2,81.6,0,0,0.5,1,0,99.1,48176,41815,40846,0,10,242,490,32729,39783,5,48294,0,15,83.8,0,0,0,0.5,0.5,7330,40846,0,10,232,248
S14000031,GLASGOW NORTH,43035,42875,98.9,83.2,76.2,13.3,20.6,0,0.1,0.1,0.7,0,99.1,42555,35784,32781,13,49,62,320,5713,8846,0,42641,0,22.7,76.2,0,0,0.1,0,0.6,9774,32781,13,36,13,258
S14000032,GLASGOW NORTH EAST,45795,45719,98.9,86.7,81.9,32.7,77.4,0,0,0.1,1,0,99.4,45283,39709,37503,0,13,63,436,14976,35452,5,45511,0,17,81.9,0,0,0,0.1,0.8,7780,37503,0,13,50,373
S14000033,GLASGOW NORTH WEST,45967,45927,99.6,90.4,86.1,43,56.3,0,0,0.1,0.3,0,99.7,45780,41551,39562,0,0,41,147,19754,25878,0,45831,0,13.5,86.1,0,0,0,0.1,0.2,6218,39562,0,0,41,106
S14000034,GLASGOW SOUTH,46579,46496,97.6,74.6,68.1,20.2,62,0,0,0.1,2.2,0,98.1,45456,34758,31698,1,9,60,1040,9411,28879,0,45678,0,29.5,68.1,0,0,0,0.1,2.1,13758,31698,1,8,51,980
S14000035,GLASGOW SOUTH WEST,44540,44475,99.3,86.1,85.3,75.9,84.4,0,0,0.1,0.6,0,99.6,44218,38328,37990,1,8,29,257,33807,37602,10,44381,0,14,85.3,0,0,0,0,0.5,6228,37990,1,7,21,228
S14000036,GLENROTHES,45874,45625,97.8,78.9,78.9,29.9,78.7,0.1,0.2,0.6,1.7,0.1,99.1,44848,36184,36184,52,108,272,777,13705,36083,50,45462,0,18.9,78.9,0,0.1,0.1,0.4,1.1,8664,36184,52,56,164,505
S14000037,GORDON,51303,51047,86.7,47,46.7,46.4,46.4,1.3,3.3,6.3,12.8,2,95.5,44474,24094,23950,669,1675,3235,6573,23821,23821,1015,48996,0,40,46.7,0,1.3,2,3,6.5,20524,23950,669,1006,1560,3338
S14000038,INVERCLYDE,41988,41913,96.7,74.3,74.3,12.4,74,0.1,0.4,0.7,3.1,0.1,98.4,40593,31207,31207,31,148,273,1320,5222,31084,38,41306,0,22.4,74.3,0,0.1,0.3,0.3,2.5,9386,31207,31,117,125,1047
S14000039,"INVERNESS, NAIRN, BADENOCH AND STRATHSPEY",54857,54133,90,61.6,61.6,61.6,61.6,1,2.2,3.9,8.6,1.8,95.6,49390,33791,33791,524,1198,2147,4743,33791,33791,984,52422,295,28.4,61.6,0.5,1,1.2,1.7,4.7,15599,33791,524,674,949,2596
S14000040,KILMARNOCK AND LOUDOUN,49721,49060,95.6,65.9,65.9,57.6,65.9,0.5,0.8,1.4,3.1,0.2,97.7,47534,32752,32752,231,391,678,1526,28629,32751,109,48594,0,29.7,65.9,0,0.5,0.3,0.6,1.7,14782,32752,231,160,287,848
S14000041,KIRKCALDY AND COWDENBEATH,52345,51928,97.8,78.6,78.6,38.3,78.5,0.1,0.2,0.2,1.5,0,98.6,51168,41126,41126,42,79,128,760,20040,41106,19,51629,0,19.2,78.6,0,0.1,0.1,0.1,1.2,10042,41126,42,37,49,632
S14000042,LANARK AND HAMILTON EAST,52124,52054,95.7,70.1,70.1,30,70,0.3,0.9,1.8,4.2,0.1,99.1,49871,36516,36516,179,486,950,2183,15635,36472,66,51680,0,25.6,70.1,0,0.3,0.6,0.9,2.4,13355,36516,179,307,464,1233
S14000043,LINLITHGOW AND EAST FALKIRK,57152,57025,97.2,83.6,83.2,43.9,82.7,0.1,0.4,0.9,2.6,0.2,99,55544,47796,47578,59,220,489,1481,25067,47251,99,56558,0,13.9,83.2,0,0.1,0.3,0.5,1.7,7966,47578,59,161,269,992
S14000044,LIVINGSTON,53927,53797,97.5,86,84.5,40.5,83.2,0.2,0.4,1,2.2,0.2,98.7,52590,46401,45584,95,216,546,1207,21862,44856,82,53234,0,13,84.5,0,0.2,0.2,0.6,1.2,7006,45584,95,121,330,661
S14000045,MIDLOTHIAN,43714,43314,95.8,71.9,71.9,71.9,71.9,0.5,0.9,1.4,3.3,0.4,97.9,41886,31442,31442,223,404,616,1428,31440,31441,186,42798,1981,23.9,71.9,4.5,0.5,0.4,0.5,1.9,10444,31442,223,181,212,812
S14000046,MORAY,50245,49894,85.4,42.6,42.6,42.6,42.6,1.4,3.8,6.4,13.9,2.3,95.4,42896,21409,21409,689,1891,3222,6998,21409,21409,1160,47914,17276,42.8,42.6,34.4,1.4,2.4,2.6,7.5,21487,21409,689,1202,1331,3776
