Country,Metric,Geography level,Unit,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Malta,Cable modem DOCSIS 3.1,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  175,347 ","  181,680 ","  189,411 ","  189,976 ","  191,769 "
Malta,FWA,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  175,347 ","  181,680 ","  189,411 ","  189,976 ","  191,769 "
Malta,LTE,Total,Households,"  47,013 ","  102,501 ","  118,449 ","  162,823 ","  165,404 ","  175,263 ","  175,347 ","  181,680 ","  189,411 ","  189,976 ",#N/A
Malta,Average LTE coverage,Total,Households,#N/A,#N/A,#N/A,"  162,414 ","  164,493 ","  145,439 ","  175,347 ","  181,680 ","  189,411 ",#N/A,#N/A
Malta,5G,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,  - ,"  37,882 ","  189,976 ","  191,769 "
Malta,5G in the 3.4–3.8 GHz band,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  37,995 ","  47,294 "
Malta,Satellite,Total,Households,"  156,710 ","  152,986 ","  164,512 ","  163,641 ","  165,569 ","  175,439 ","  175,347 ","  181,680 ","  189,411 ","  189,976 ","  191,769 "
Malta,Overall broadband coverage,Total,Households,"  156,674 ","  152,986 ","  164,512 ","  163,641 ","  165,569 ","  175,439 ",#N/A,#N/A,#N/A,#N/A,#N/A
Malta,DOCSIS 3.0 & FTTP coverage,Total,Households,#N/A,#N/A,#N/A,#N/A,"  165,480 ","  175,345 ",#N/A,#N/A,#N/A,#N/A,#N/A
Malta,Cable modem,Total,Households,"  156,694 ","  152,986 ","  164,512 ","  163,477 ","  165,404 ","  175,263 ",#N/A,#N/A,#N/A,#N/A,#N/A
Malta,WiMAX,Total,Households,"  156,710 ","  152,986 ","  164,512 ",  - ,  - ,  - ,#N/A,#N/A,#N/A,#N/A,#N/A
Malta,HSPA,Total,Households,"  156,694 ","  151,456 ","  162,867 ","  163,477 ","  165,404 ","  175,263 ",#N/A,#N/A,#N/A,#N/A,#N/A
Netherlands,Land area,Total,km squared,"  41,541 ","  41,541 ","  41,541 ","  41,541 ","  41,541 ","  41,541 ","  41,541 ","  41,541 ","  41,541 ","  41,541 ","  41,541 "
Netherlands,Population,Total,###,"  16,730,348 ","  16,779,575 ","  16,829,289 ","  16,900,726 ","  16,979,120 ","  17,081,507 ","  17,153,563 ","  17,282,163 ","  17,407,585 ","  17,407,585 ","  17,590,672 "
Netherlands,Households,Total,###,"  7,629,723 ","  7,579,451 ","  7,602,930 ","  7,581,039 ","  7,616,658 ","  7,662,695 ","  7,957,815 ","  7,957,815 ","  7,972,825 ","  8,060,684 ","  8,146,710 "
Netherlands,Broadband coverage (>2Mbps),Total,Households,"  7,591,574 ","  7,541,554 ","  7,564,916 ","  7,543,134 ","  7,578,575 ","  7,624,381 ","  7,918,026 ","  7,918,026 ",#N/A,#N/A,#N/A
Netherlands,Broadband coverage (>30Mbps),Total,Households,"  7,449,418 ","  7,458,994 ","  7,470,215 ","  7,449,134 ","  7,486,312 ","  7,530,481 ","  7,822,119 ","  7,823,797 ","  7,885,124 ","  7,972,016 ","  8,057,096 "
Netherlands,Broadband coverage (>100Mbps),Total,Households,"  6,782,824 ","  6,965,515 ","  6,987,093 ","  6,974,556 ","  7,079,208 ","  7,127,839 ","  7,621,217 ","  7,621,217 ","  7,852,505 ","  7,956,463 ","  8,040,803 "
Netherlands,Broadband coverage (>1Gbps),Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  811,697 ","  1,274,341 ","  7,079,011 ","  7,879,545 ","  8,000,069 "
Netherlands,Broadband coverage (>1Gbps upload and download),Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  1,542,328 ","  5,108,257 ","  6,387,021 "
Netherlands,Fixed broadband coverage,Total,Households,"  7,591,574 ","  7,541,554 ","  7,564,916 ","  7,543,134 ","  7,444,391 ","  7,624,381 ","  7,918,026 ","  7,918,026 ","  7,917,020 ","  8,003,319 ","  8,125,297 "
Netherlands,NGA coverage,Total,Households,"  7,449,418 ","  7,458,994 ","  7,470,215 ","  7,449,134 ","  7,486,312 ","  7,530,481 ","  7,822,119 ","  7,823,797 ","  7,907,424 ","  7,993,801 ","  8,080,891 "
Netherlands,Fixed VHCN coverage (FTTP & DOCSIS 3.1),Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  7,051,089 ","  7,142,992 ","  7,226,712 ","  7,886,876 ","  8,010,651 "
Netherlands,VHCN coverage (as defined by BEREC),Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  8,010,651 "
Netherlands,DSL,Total,Households,"  5,317,917 ","  5,282,877 ","  5,299,242 ","  5,283,984 ","  5,315,863 ","  5,333,236 ","  5,522,553 ","  5,517,030 ","  4,870,730 ","  4,639,559 ","  4,378,956 "
Netherlands,VDSL,Total,Households,"  3,936,937 ","  4,009,530 ","  4,174,009 ","  4,305,189 ","  4,687,517 ","  4,887,267 ","  5,113,971 ","  5,190,681 ","  4,742,732 ","  4,498,514 ","  4,299,458 "
Netherlands,VDSL 2 Vectoring,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  855,649 ","  881,318 ","  3,583,627 ","  3,507,483 ","  3,388,467 "
Netherlands,FTTP,Total,Households,"  1,779,065 ","  2,135,163 ","  2,258,108 ","  2,365,103 ","  2,428,801 ","  2,467,388 ","  2,733,628 ","  2,831,870 ","  4,141,378 ","  5,108,262 ","  6,326,657 "
Netherlands,Cable modem DOCSIS 3.0,Total,Households,"  7,247,849 ","  7,338,537 ","  7,234,148 ","  7,211,405 ","  7,245,444 ","  7,289,572 ","  7,575,007 ","  7,575,007 ","  7,506,501 ","  7,588,724 ","  7,216,345 "
Netherlands,Cable modem DOCSIS 3.1,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  6,125,620 ","  6,253,834 ","  6,358,904 ","  7,162,948 ","  7,149,842 "
Netherlands,FWA,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  6,898,855 ","  6,898,855 ","  6,915,019 ","  6,991,486 ",  - 
Netherlands,LTE,Total,Households,"  6,900,843 ","  7,546,500 ","  7,573,737 ","  7,530,039 ","  7,567,234 ","  7,612,887 ","  7,910,068 ","  7,918,026 ","  7,683,354 ","  8,060,522 ",#N/A
Netherlands,Average LTE coverage,Total,Households,#N/A,#N/A,#N/A,"  6,866,526 ","  7,585,240 ","  7,634,918 ","  7,904,100 ","  7,912,058 ","  7,717,695 ",#N/A,#N/A
Netherlands,5G,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  6,366,252 ","  7,733,795 ","  8,059,774 ","  8,146,696 "
Netherlands,5G in the 3.4–3.8 GHz band,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,  - ,  - 
Netherlands,Satellite,Total,Households,"  7,629,723 ","  7,579,451 ","  7,602,930 ","  7,581,039 ","  7,616,658 ","  7,662,695 ","  7,957,815 ","  7,957,815 ","  7,972,825 ","  8,060,684 ","  8,146,710 "
Netherlands,Overall broadband coverage,Total,Households,"  7,606,834 ","  7,556,713 ","  7,580,121 ","  7,558,296 ","  7,599,074 ","  7,639,707 ",#N/A,#N/A,#N/A,#N/A,#N/A
Netherlands,DOCSIS 3.0 & FTTP coverage,Total,Households,#N/A,#N/A,#N/A,#N/A,"  7,079,208 ","  7,127,839 ",#N/A,#N/A,#N/A,#N/A,#N/A
Netherlands,Cable modem,Total,Households,"  7,307,068 ","  7,338,537 ","  7,234,148 ","  7,211,405 ","  7,245,444 ","  7,289,572 ",#N/A,#N/A,#N/A,#N/A,#N/A
Netherlands,WiMAX,Total,Households,  - ,  - ,  - ,  - ,  - ,  - ,#N/A,#N/A,#N/A,#N/A,#N/A
Netherlands,HSPA,Total,Households,"  7,553,426 ","  7,546,500 ","  7,573,737 ","  7,550,907 ","  7,586,385 ","  7,632,239 ",#N/A,#N/A,#N/A,#N/A,#N/A
Norway,Land area,Total,km squared,"  323,786 ","  323,786 ","  323,786 ","  323,786 ","  323,786 ","  323,786 ","  323,786 ","  323,786 ","  323,786 ","  323,786 ","  323,786 "
Norway,Population,Total,###,"  4,985,870 ","  5,051,275 ","  5,107,970 ","  5,166,493 ","  5,243,645 ","  5,295,619 ","  5,277,899 ","  5,324,922 ","  5,381,299 ","  5,393,669 ","  5,427,570 "
Norway,Households,Total,###,"  2,374,223 ","  2,405,369 ","  2,432,366 ","  2,348,797 ","  2,376,971 ","  2,409,221 ","  2,439,242 ","  2,386,841 ","  2,512,317 ","  2,545,902 ","  2,581,721 "
Norway,Broadband coverage (>2Mbps),Total,Households,"  2,296,969 ","  2,289,392 ","  2,431,492 ","  2,239,468 ","  2,244,050 ","  2,332,522 ","  2,390,457 ","  2,333,881 ",#N/A,#N/A,#N/A
Norway,Broadband coverage (>30Mbps),Total,Households,"  1,708,016 ","  1,804,026 ","  1,911,132 ","  1,935,059 ","  1,992,151 ","  2,071,930 ","  2,178,129 ","  2,171,004 ","  2,303,123 ","  2,507,675 ","  2,576,466 "
Norway,Broadband coverage (>100Mbps),Total,Households,"  546,071 ","  673,503 ","  1,774,473 ","  1,823,619 ","  1,897,271 ","  1,975,561 ","  2,089,321 ","  2,113,152 ","  2,241,856 ","  2,382,391 ","  2,494,207 "
Norway,Broadband coverage (>1Gbps),Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  1,224,012 ","  1,263,291 ","  2,172,299 ","  2,355,490 ","  2,455,112 "
Norway,Broadband coverage (>1Gbps upload and download),Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  1,848,841 ","  2,083,834 ","  2,250,849 "
Norway,Fixed broadband coverage,Total,Households,"  2,296,969 ","  2,289,392 ","  2,304,284 ","  2,239,468 ","  2,244,270 ","  2,332,522 ","  2,406,200 ","  2,361,750 ","  2,463,478 ","  2,541,519 ","  2,579,101 "
Norway,NGA coverage,Total,Households,"  1,790,557 ","  1,875,477 ","  1,936,313 ","  2,004,470 ","  2,055,426 ","  2,011,410 ","  2,178,129 ","  2,215,192 ","  2,306,635 ","  2,395,282 ","  2,456,948 "
Norway,Fixed VHCN coverage (FTTP & DOCSIS 3.1),Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  1,742,131 ","  1,759,375 ","  1,904,898 ","  2,084,076 ","  2,403,386 "
Norway,VHCN coverage (as defined by BEREC),Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Norway,DSL,Total,Households,"  2,219,860 ","  2,173,415 ","  2,176,201 ","  2,128,813 ","  2,176,896 ","  2,259,363 ","  2,292,000 ","  2,260,579 ","  2,324,804 ","  2,331,511 ","  2,364,477 "
Norway,VDSL,Total,Households,"  761,260 ","  877,960 ","  1,151,287 ","  1,172,366 ","  1,345,719 ","  1,439,658 ","  1,458,557 ","  1,409,774 ","  1,466,566 ","  1,441,751 ","  1,462,506 "
Norway,VDSL 2 Vectoring,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,  - ,  - ,  - ,  - ,  - 
Norway,FTTP,Total,Households,"  803,322 ","  962,147 ","  1,000,753 ","  1,077,155 ","  1,234,165 ","  1,413,617 ","  1,742,131 ","  1,759,375 ","  1,892,395 ","  2,084,076 ","  2,250,874 "
Norway,Cable modem DOCSIS 3.0,Total,Households,"  1,139,718 ","  1,190,657 ","  1,222,481 ","  1,233,641 ","  1,218,923 ","  1,181,316 ","  1,099,766 ","  1,062,977 ","  1,012,834 ","  1,035,476 ","  1,053,973 "
Norway,Cable modem DOCSIS 3.1,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,  - ,  - ,"  25,007 ","  828,381 ","  1,001,274 "
Norway,FWA,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,  - ,"  2,336,659 ","  2,362,851 ","  2,203,172 ","  2,390,862 "
Norway,LTE,Total,Households,"  1,607,063 ","  1,996,456 ","  2,423,291 ","  2,347,762 ","  2,370,411 ","  2,405,206 ","  2,436,830 ","  2,385,271 ","  2,511,851 ","  2,545,309 ",#N/A
Norway,Average LTE coverage,Total,Households,#N/A,#N/A,#N/A,"  2,331,181 ","  2,362,709 ","  2,397,777 ","  2,436,830 ","  2,384,454 ","  2,477,145 ",#N/A,#N/A
Norway,5G,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  57,816 ","  597,157 ","  2,074,586 ","  2,461,451 "
Norway,5G in the 3.4–3.8 GHz band,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  1,163,124 ","  1,598,243 "
Norway,Satellite,Total,Households,"  2,308,639 ","  2,338,924 ","  2,365,176 ","  2,284,673 ","  2,311,431 ","  2,342,791 ","  2,371,985 ","  2,321,029 ","  2,443,045 ","  2,475,704 ","  2,510,535 "
Norway,Overall broadband coverage,Total,Households,"  2,340,914 ","  2,389,063 ","  2,420,666 ","  2,348,797 ","  2,376,497 ","  2,407,213 ",#N/A,#N/A,#N/A,#N/A,#N/A
Norway,DOCSIS 3.0 & FTTP coverage,Total,Households,#N/A,#N/A,#N/A,#N/A,"  1,895,431 ","  1,972,460 ",#N/A,#N/A,#N/A,#N/A,#N/A
Norway,Cable modem,Total,Households,"  1,163,422 ","  1,190,657 ","  1,231,007 ","  1,233,641 ","  1,218,923 ","  1,181,316 ",#N/A,#N/A,#N/A,#N/A,#N/A
Norway,WiMAX,Total,Households,"  922,912 ",  - ,  - ,  - ,  - ,  - ,#N/A,#N/A,#N/A,#N/A,#N/A
Norway,HSPA,Total,Households,"  2,291,088 ","  2,371,693 ","  2,408,966 ","  2,345,697 ","  2,370,411 ","  2,405,206 ",#N/A,#N/A,#N/A,#N/A,#N/A
Poland,Land area,Total,km squared,"  312,679 ","  312,679 ","  312,679 ","  312,679 ","  312,679 ","  311,888 ","  311,888 ","  311,888 ","  307,818 ","  307,818 ","  307,818 "
Poland,Population,Total,###,"  38,538,447 ","  38,533,299 ","  38,017,856 ","  38,017,059 ","  37,848,985 ","  37,972,964 ","  37,981,299 ","  37,982,666 ","  37,958,138 ","  37,840,001 ","  37,654,247 "
Poland,Households,Total,###,"  13,763,732 ","  13,761,894 ","  13,577,807 ","  13,577,523 ","  13,517,496 ","  13,669,073 ","  14,692,064 ","  15,024,224 ","  15,065,570 ","  15,396,785 ","  15,396,785 "
Poland,Broadband coverage (>2Mbps),Total,Households,"  9,207,937 ","  9,247,993 ","  9,205,753 ","  9,271,379 ","  9,230,390 ","  9,409,647 ","  10,176,289 ","  13,311,462 ",#N/A,#N/A,#N/A
Poland,Broadband coverage (>30Mbps),Total,Households,"  6,840,575 ","  6,908,471 ","  6,911,104 ","  6,865,900 ","  6,790,686 ","  7,244,366 ","  8,754,336 ","  11,253,144 ","  11,601,206 ","  11,695,524 ","  13,383,131 "
Poland,Broadband coverage (>100Mbps),Total,Households,"  1,706,703 ","  1,851,644 ","  2,990,711 ","  3,901,155 ","  4,790,390 ","  5,526,691 ","  7,540,430 ","  9,525,358 ","  10,417,847 ","  11,366,855 ","  12,552,999 "
Poland,Broadband coverage (>1Gbps),Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  3,585,305 ","  7,001,288 ","  8,310,112 ","  9,571,332 ","  11,556,827 "
Poland,Broadband coverage (>1Gbps upload and download),Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  6,922,395 "
Poland,Fixed broadband coverage,Total,Households,"  10,887,112 ","  10,954,468 ","  10,889,401 ","  10,988,370 ","  11,011,572 ","  11,139,695 ","  12,262,569 ","  13,311,462 ","  13,506,566 ","  12,761,365 ","  13,383,131 "
Poland,NGA coverage,Total,Households,"  7,175,936 ","  7,344,247 ","  8,243,013 ","  8,291,131 ","  8,759,341 ","  9,175,642 ","  11,154,611 ","  11,450,519 ","  11,775,457 ","  11,304,129 ","  12,925,940 "
Poland,Fixed VHCN coverage (FTTP & DOCSIS 3.1),Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  8,860,807 ","  9,699,927 ","  10,540,734 ","  10,890,243 ","  12,484,971 "
Poland,VHCN coverage (as defined by BEREC),Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Poland,DSL,Total,Households,"  9,001,481 ","  9,055,326 ","  8,961,353 ","  8,921,995 ","  8,810,769 ","  8,939,905 ","  9,604,043 ","  9,532,101 ","  9,713,396 ","  8,787,344 ","  8,454,212 "
Poland,VDSL,Total,Households,"  4,941,180 ","  5,146,948 ","  5,254,611 ","  5,244,294 ","  5,104,368 ","  5,080,469 ","  5,472,470 ","  5,311,974 ","  4,004,084 ","  3,726,592 ","  6,076,321 "
Poland,VDSL 2 Vectoring,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  4,306,911 ","  4,120,909 ","  2,821,890 ","  2,554,846 ","  4,470,138 "
Poland,FTTP,Total,Households,"  488,000 ","  1,005,805 ","  1,219,340 ","  2,006,920 ","  2,876,483 ","  3,980,310 ","  5,624,768 ","  6,701,217 ","  7,822,494 ","  9,165,263 ","  11,613,869 "
Poland,Cable modem DOCSIS 3.0,Total,Households,"  5,175,163 ","  5,243,282 ","  5,159,567 ","  5,204,362 ","  5,322,966 ","  5,474,046 ","  6,476,158 ","  6,521,908 ","  6,610,086 ","  6,689,521 ","  6,439,159 "
Poland,Cable modem DOCSIS 3.1,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  6,174,189 ","  6,370,827 ","  6,481,999 ","  6,585,271 ","  6,418,989 "
Poland,FWA,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  1,961,394 ","  2,214,584 ","  2,328,062 ","  2,214,543 ","  2,353,685 "
Poland,LTE,Total,Households,"  10,790,766 ","  12,014,134 ","  12,980,384 ","  13,563,945 ","  13,503,979 ","  13,662,239 ","  14,677,372 ","  15,009,200 ","  15,050,504 ","  15,275,359 ",#N/A
Poland,Average LTE coverage,Total,Households,#N/A,#N/A,#N/A,"  12,317,868 ","  12,297,204 ","  12,749,828 ","  14,567,181 ","  14,922,810 ","  14,990,242 ",#N/A,#N/A
Poland,5G,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  1,546,953 ","  5,159,695 ","  9,766,620 ","  11,073,277 "
Poland,5G in the 3.4–3.8 GHz band,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,  - ,  - 
Poland,Satellite,Total,Households,"  13,763,732 ","  13,761,894 ","  13,577,807 ","  13,577,523 ","  13,517,496 ","  13,669,073 ","  14,692,064 ","  15,024,224 ","  15,065,570 ","  15,396,785 ","  15,396,785 "
Poland,Overall broadband coverage,Total,Households,"  13,501,146 ","  13,731,381 ","  13,547,860 ","  13,577,523 ","  13,517,496 ","  13,669,073 ",#N/A,#N/A,#N/A,#N/A,#N/A
Poland,DOCSIS 3.0 & FTTP coverage,Total,Households,#N/A,#N/A,#N/A,#N/A,"  6,666,939 ","  7,394,099 ",#N/A,#N/A,#N/A,#N/A,#N/A
Poland,Cable modem,Total,Households,"  5,243,982 ","  5,353,377 ","  5,363,234 ","  5,453,431 ","  5,460,872 ","  5,617,557 ",#N/A,#N/A,#N/A,#N/A,#N/A
Poland,WiMAX,Total,Households,"  58,823 ","  348,034 ","  324,404 ","  245,232 ","  254,955 ","  320,442 ",#N/A,#N/A,#N/A,#N/A,#N/A
Poland,HSPA,Total,Households,"  13,528,820 ","  13,698,669 ","  13,488,941 ","  13,577,523 ","  13,517,496 ","  13,669,073 ",#N/A,#N/A,#N/A,#N/A,#N/A
Portugal,Land area,Total,km squared,"  92,212 ","  92,212 ","  92,212 ","  92,212 ","  92,212 ","  92,225 ","  92,225 ","  92,225 ","  92,225 ","  92,225 ","  92,225 "
Portugal,Population,Total,###,"  10,487,289 ","  10,487,289 ","  10,374,822 ","  10,472,159 ","  10,341,330 ","  10,291,027 ","  10,291,027 ","  10,276,617 ","  10,295,909 ","  10,298,252 ","  10,352,042 "
Portugal,Households,Total,###,"  4,043,726 ","  4,043,726 ","  4,043,372 ","  4,081,392 ","  4,072,348 ","  4,063,305 ","  4,049,744 ","  4,031,849 ","  4,039,290 ","  4,040,528 ","  4,061,517 "
Portugal,Broadband coverage (>2Mbps),Total,Households,"  3,788,971 ","  3,776,840 ","  3,756,293 ","  3,784,930 ","  3,723,668 ","  3,726,263 ","  3,707,687 ","  3,711,988 ",#N/A,#N/A,#N/A
Portugal,Broadband coverage (>30Mbps),Total,Households,"  2,583,941 ","  2,632,466 ","  2,680,756 ","  2,739,543 ","  2,920,693 ","  3,072,949 ","  3,361,256 ","  3,614,987 ","  3,749,621 ","  3,835,767 ","  3,888,481 "
Portugal,Broadband coverage (>100Mbps),Total,Households,"  1,702,409 ","  1,831,808 ","  1,908,472 ","  2,024,288 ","  2,591,240 ","  2,850,981 ","  3,100,505 ","  3,608,916 ","  3,749,022 ","  3,835,287 ","  3,888,271 "
Portugal,Broadband coverage (>1Gbps),Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  2,857,068 ","  3,363,251 ","  3,474,428 ","  3,570,475 ","  3,633,555 "
Portugal,Broadband coverage (>1Gbps upload and download),Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Portugal,Fixed broadband coverage,Total,Households,"  3,845,583 ","  3,833,452 ","  3,825,030 ","  3,848,594 ","  3,807,086 ","  3,803,002 ","  3,841,665 ","  3,839,950 ","  3,887,980 ","  3,931,290 ","  3,965,073 "
Portugal,NGA coverage,Total,Households,"  2,624,378 ","  2,660,772 ","  2,684,799 ","  2,739,543 ","  2,920,693 ","  3,072,949 ","  3,361,256 ","  3,492,626 ","  3,657,293 ","  3,758,394 ","  3,824,794 "
Portugal,Fixed VHCN coverage (FTTP & DOCSIS 3.1),Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  3,361,256 ","  3,492,626 ","  3,657,293 ","  3,758,394 ","  3,824,794 "
Portugal,VHCN coverage (as defined by BEREC),Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Portugal,DSL,Total,Households,"  3,485,692 ","  3,473,561 ","  3,457,083 ","  3,577,678 ","  3,505,228 ","  3,495,341 ","  3,456,674 ","  3,442,522 ","  3,449,290 ","  3,451,148 ","  3,464,648 "
Portugal,VDSL,Total,Households,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
Portugal,VDSL 2 Vectoring,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,  - ,  - ,  - ,  - ,  - 
Portugal,FTTP,Total,Households,"  1,702,409 ","  1,831,808 ","  1,908,472 ","  2,024,288 ","  2,591,240 ","  2,850,981 ","  3,100,505 ","  3,319,290 ","  3,540,247 ","  3,668,679 ","  3,749,559 "
Portugal,Cable modem DOCSIS 3.0,Total,Households,"  2,175,525 ","  2,220,006 ","  2,248,115 ","  2,286,686 ","  2,288,761 ","  2,289,368 ","  2,407,751 ","  2,396,293 ","  2,327,655 ","  2,321,594 ","  2,347,678 "
Portugal,Cable modem DOCSIS 3.1,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  2,407,751 ","  2,396,293 ","  2,327,655 ","  2,321,594 ","  2,347,678 "
Portugal,FWA,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,  - ,  - ,  - ,  - ,  - 
Portugal,LTE,Total,Households,"  3,692,175 ","  3,810,265 ","  3,811,290 ","  4,032,063 ","  4,027,127 ","  4,031,306 ","  4,039,000 ","  4,025,805 ","  4,032,999 ","  4,039,715 ",#N/A
Portugal,Average LTE coverage,Total,Households,#N/A,#N/A,#N/A,"  3,816,063 ","  3,810,059 ","  3,896,514 ","  3,883,509 ","  3,894,347 ","  4,016,802 ",#N/A,#N/A
Portugal,5G,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,  - ,  - ,"  2,831,545 ","  3,984,085 "
Portugal,5G in the 3.4–3.8 GHz band,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  1,947,499 ","  2,646,721 "
Portugal,Satellite,Total,Households,"  4,043,726 ","  4,043,726 ","  4,043,372 ","  4,081,392 ","  4,072,348 ","  4,063,305 ","  4,049,744 ","  4,031,849 ","  4,039,290 ","  4,040,528 ","  4,061,517 "
Portugal,Overall broadband coverage,Total,Households,"  4,031,595 ","  4,027,551 ","  4,023,155 ","  4,056,727 ","  4,040,637 ","  4,047,386 ",#N/A,#N/A,#N/A,#N/A,#N/A
Portugal,DOCSIS 3.0 & FTTP coverage,Total,Households,#N/A,#N/A,#N/A,#N/A,"  2,920,693 ","  3,072,949 ",#N/A,#N/A,#N/A,#N/A,#N/A
Portugal,Cable modem,Total,Households,"  2,175,525 ","  2,220,006 ","  2,248,115 ","  2,286,686 ","  2,288,761 ","  2,289,368 ",#N/A,#N/A,#N/A,#N/A,#N/A
Portugal,WiMAX,Total,Households,  971 ,  - ,  - ,  - ,  - ,  - ,#N/A,#N/A,#N/A,#N/A,#N/A
Portugal,HSPA,Total,Households,"  3,853,561 ","  3,908,578 ","  3,924,445 ","  4,030,980 ","  4,024,323 ","  4,031,540 ",#N/A,#N/A,#N/A,#N/A,#N/A
Romania,Land area,Total,km squared,"  238,393 ","  238,393 ","  238,393 ","  238,393 ","  238,393 ","  238,393 ","  238,393 ","  238,393 ","  238,393 ","  238,393 ","  238,393 "
Romania,Population,Total,###,"  20,121,680 ","  20,095,996 ","  19,947,311 ","  19,870,647 ","  19,870,647 ","  19,644,350 ","  19,530,631 ","  19,530,631 ","  19,328,838 ","  19,328,838 ","  19,328,838 "
Romania,Households,Total,###,"  7,481,171 ","  7,481,171 ","  7,481,171 ","  7,481,171 ","  7,481,171 ","  7,481,171 ","  7,481,171 ","  7,481,171 ","  7,481,171 ","  7,481,171 ","  7,481,171 "
